Difficulty_Tier,Company,Role,Location,Date_Posted,Apply_Link,Alumni_Search,Recruiter_Search
3,Air Liquide,HSE Data & Automation Intern,"Newark, DE",,https://airliquidehr.wd3.myworkdayjobs.com/AirLiquideExternalCareer/job/Newark-DE-ICD/HSE-Data---Automation-Intern_R10083535?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Air%20Liquide%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Air%20Liquide%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Aristocrat Leisure,Intern – Data Analyst,"Bedford, NH",,https://aristocrat.wd3.myworkdayjobs.com/aristocratexternalcareerssite/job/USA---New-Hampshire-Concord/Intern--Data-Analyst_R0020525?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Aristocrat%20Leisure%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Aristocrat%20Leisure%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,LPL Financial Holdings,Client Success Data Intern,"San Diego, CA",,https://lplfinancial.wd1.myworkdayjobs.com/External/job/San-Diego/XMLNAME-2026-Summer-Internship--Client-Success-Data-Summer-Intern_R-047338-1?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22LPL%20Financial%20Holdings%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22LPL%20Financial%20Holdings%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,🔥 TikTok,Machine Learning Engineer Intern - Search Ads - 2026 Summer (removed) BS/MS,"San Jose, CA",,https://lifeattiktok.com/search/7600250402370586933?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22%F0%9F%94%A5%20TikTok%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22%F0%9F%94%A5%20TikTok%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Energy Northwest,Data Architecture Intern,"Richland, WA",,https://energynorthwest.wd1.myworkdayjobs.com/External/job/Richland-WA/Data-Architecture-Intern_REQ26_23?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Energy%20Northwest%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Energy%20Northwest%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,AskBio,Intern-IT – AI Team - Data,"Durham, NC",,https://askbio.wd12.myworkdayjobs.com/AskBio/job/Durham-NC/Intern--IT--AI-Team--Data_R26-27?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22AskBio%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22AskBio%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,AskBio,Intern-Data Management,"Durham, NC",,https://askbio.wd12.myworkdayjobs.com/AskBio/job/Durham-NC/Intern-Data-Management_R26-47?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22AskBio%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22AskBio%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,🔥 TikTok,Data Scientist Intern - Vod Data - 2026 Summer,"San Jose, CA",,https://lifeattiktok.com/search/7593125551477950725?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22%F0%9F%94%A5%20TikTok%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22%F0%9F%94%A5%20TikTok%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Sharp Electronics,Intern - HR Data Analyst,"Mahwah, NJ",,https://careers-sharpusa.icims.com/jobs/8680/job?mobile=true&needsRedirect=false&utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Sharp%20Electronics%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Sharp%20Electronics%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Citizens Financial Group,Data Management Undergraduate Summer Internship,"Providence, RI | Columbus, OH | Norwood, MA",,https://hcgn.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/44432?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Citizens%20Financial%20Group%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Citizens%20Financial%20Group%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Citizens Financial Group,Data Engineer Intern – Enterprise Technology & Security,United States,,https://hcgn.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/44430?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Citizens%20Financial%20Group%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Citizens%20Financial%20Group%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Cambridge Associates,Data Science Intern,"Boston, MA",,https://cambridgeassociates.wd5.myworkdayjobs.com/Cambridge_Associates/job/Boston/Data-Science-Intern_JR0000130?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Cambridge%20Associates%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Cambridge%20Associates%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Cambridge Associates,Data Science Intern,"Boston, MA",,https://cambridgeassociates.wd5.myworkdayjobs.com/Handshake/job/Boston/Data-Science-Intern_JR0000130-2?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Cambridge%20Associates%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Cambridge%20Associates%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,HNTB,Data & AI Intern - No/Low-Code + GenAI,"Kansas City, MO",,https://hntb.wd5.myworkdayjobs.com/hntb_careers/job/Kansas-City-MO/Data---AI-Intern--No-Low-Code---GenAI----Summer-2026_R-28913?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22HNTB%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22HNTB%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,HNTB,Data & AI Intern - No/Low-Code + GenAI,"Kansas City, MO",,https://hntb.wd5.myworkdayjobs.com/hntb_university_careers/job/Kansas-City-MO/Data---AI-Intern--No-Low-Code---GenAI----Summer-2026_R-28913-2?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22HNTB%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22HNTB%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Dow Chemical Company,Data Engineer Intern,"Urbana, IL",,https://dow.wd1.myworkdayjobs.com/ExternalCareers/job/Kankakee-IL-USA/Data-Engineer-Internship-Summer-2026-at-the-Dow-Delivery-Center-at-UIUC--Champaign--IL-_R2064750?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Dow%20Chemical%20Company%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Dow%20Chemical%20Company%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Upstart,Data Science Intern - Data Science,United States,,https://careers.upstart.com/jobs?gh_jid=7338780&utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Upstart%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Upstart%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Copeland,Data Analyst Intern,"St. Louis, MO",,https://copeland.wd5.myworkdayjobs.com/copeland_external_careers_page/job/St-Louis-MO-USA/XMLNAME-2026-Data-Analyst-Intern_JR113041?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Copeland%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Copeland%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Sierra Nevada Corporation,Data Science Intern,"Cherry Hills Village, CO",,https://snc.wd1.myworkdayjobs.com/snc_external_career_site/job/Englewood-CO/Data-Science-Intern---Summer-2026_R0028303?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Sierra%20Nevada%20Corporation%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Sierra%20Nevada%20Corporation%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,🔥 TikTok,Data Science Intern - Advertisement Team - 2026 Summer,"San Jose, CA",,https://lifeattiktok.com/search/7598068289244809525?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22%F0%9F%94%A5%20TikTok%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22%F0%9F%94%A5%20TikTok%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Booz Allen,University – 2026 Summer Games Data Scientist Intern,"11 locationsHonolulu, HI | Annapolis Junction, MD | Colorado Springs, CO | McLean, VA | Rome, NY | Panama City, FL | Charleston, SC | Atlanta, GA | Huntsville, AL | San Diego, CA | El Segundo, CA",,https://bah.wd1.myworkdayjobs.com/Confidential/job/McLean-VA/University--2026-Summer-Games-Data-Scientist-Intern_R0225534-1?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Booz%20Allen%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Booz%20Allen%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,APL Logistics,Apprentice/Intern - Data Science & BI - Wms,"Scottsdale, AZ",,https://hcut.fa.ap2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/3761?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22APL%20Logistics%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22APL%20Logistics%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Kaiser Permanente,Claims Data Bachelor Intern,"Oakland, CA",,https://kp.taleo.net/careersection/external/jobdetail.ftl?job=1403919&utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Kaiser%20Permanente%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Kaiser%20Permanente%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Graybar,Intern - Data and Reporting,"Chesterfield, MO",,https://graybar.wd1.myworkdayjobs.com/Careers/job/Corporate-Chesterfield-MO/Summer-2026-Intern---Data-and-Reporting_R260112?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Graybar%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Graybar%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Triumph,Associate Data Analyst Intern,"Dallas, TX",,https://tbkbank.wd1.myworkdayjobs.com/tfin/job/Dallas-TX/Associate-Data-Analyst-Intern---Summer-2026_REQ-4716?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Triumph%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Triumph%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,🔥 TikTok,Data Scientist Intern - Tiktok UG-Mid Platform - 2026 Summer,"San Jose, CA",,https://lifeattiktok.com/search/7592001144580262197?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22%F0%9F%94%A5%20TikTok%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22%F0%9F%94%A5%20TikTok%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Farmers Insurance,Data Scientist Summer Internship: Woodland Hills - CA/ Hartford - CT/ Caledonia,"Middleville, MI | Canoga Park, LA | Hartford, CT",,"https://jobs.farmersinsurance.com/job/Woodland-Hills-Data-Scientist-Summer-Internship-Woodland-Hills,-CA-Hartford,-CT-Caledonia,-MI-CA-91367/1350481457/?ats=successfactors&utm_source=Simplify&ref=Simplify",https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Farmers%20Insurance%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Farmers%20Insurance%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Legrand NA,AI Intern,"Farmington, CT",,https://jobs-legrand.icims.com/jobs/9746/job?mobile=true&needsRedirect=false&utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Legrand%20NA%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Legrand%20NA%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,🔥 TikTok,Machine Learning Engineer Intern - Commerce Ads - 2026 Summer,"San Jose, CA",,https://lifeattiktok.com/search/7595346361319491893?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22%F0%9F%94%A5%20TikTok%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22%F0%9F%94%A5%20TikTok%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Hearst,Rebele Data Science Intern,NYC,,https://eevd.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/2025824?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Hearst%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Hearst%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Paccar,Data Engineering Intern Summer 2026,"Columbus, MS",,https://jobs.paccar.com/job/Columbus-Data-Engineering-Intern-Summer-2026-MS-39701/1283547501/?ats=successfactors&utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Paccar%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Paccar%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,🔥 TikTok,Machine Learning Engineer Intern - Monetization Technology - Ads Core Global,"San Jose, CA",,https://lifeattiktok.com/search/7595340771562621189?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22%F0%9F%94%A5%20TikTok%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22%F0%9F%94%A5%20TikTok%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,🔥 TikTok,Machine Learning Engineer Intern - Ads Measurement Signal and Privacy - BS/MS,"San Jose, CA",,https://lifeattiktok.com/search/7595307123552028981?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22%F0%9F%94%A5%20TikTok%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22%F0%9F%94%A5%20TikTok%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Uline,Financial Data Analyst Internship - Summer 2026,"Pleasant Prairie, WI",,https://uline.wd1.myworkdayjobs.com/en-US/Uline_Careers/job/Pleasant-Prairie-WI/Financial-Data-Analyst-Internship---Summer-2026_R260525?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Uline%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Uline%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Bloom Energy,Failure Analysis Data Intern,"San Jose, CA",,https://bloomenergy.wd1.myworkdayjobs.com/bloomenergycareers/job/San-Jose-California/Failure-Analysis-Data-Intern_JR-21216?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Bloom%20Energy%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Bloom%20Energy%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Cinemark Theatres,Data Science Intern,"Plano, TX",,https://cinemark.wd1.myworkdayjobs.com/cinemark/job/CORP---Cinemark-Service-Center-Plano-TX/Data-Science-Intern_R34561?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Cinemark%20Theatres%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Cinemark%20Theatres%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Global Partners,Data Science Intern,"Waltham, MA",,https://global.wd1.myworkdayjobs.com/globalpartnerscareers/job/Waltham-MA---Corporate-Headquarters/Data-Science-Intern_R0029915?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Global%20Partners%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Global%20Partners%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,GM financial,Intern – Data Architecture,"Arlington, TX | Irving, TX",,https://fa-exvu-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/1550?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22GM%20financial%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22GM%20financial%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,APEX Analytix,Data Analyst Intern,"Greensboro, NC",,https://ats.rippling.com/apexanalytix-careers/jobs/999da522-f122-4560-8e6e-152bc97f9342?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22APEX%20Analytix%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22APEX%20Analytix%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,APEX Analytix,Data Science Intern,"Greensboro, NC",,https://ats.rippling.com/apexanalytix-careers/jobs/13266804-b931-4b28-a132-40c09e2c4a42?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22APEX%20Analytix%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22APEX%20Analytix%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,LMI,Data Science Intern - Usps - Summer 2026,"Washington, DC | Vienna, VA",,https://careers-lmi.icims.com/jobs/13490/job?mobile=true&needsRedirect=false&utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22LMI%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22LMI%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,APL Logistics,Apprentice/Intern – Data Science and BI Intern - 1st Shift - Scottsdale,"Scottsdale, AZ",,https://hcut.fa.ap2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/3715?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22APL%20Logistics%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22APL%20Logistics%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Skydio,Wireless Software Engineer Intern,"San Mateo, CA",2026-03-04,https://jobs.ashbyhq.com/skydio/d2503361-6a4b-42e0-8c42-6b6c0587b2db/application?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Skydio%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Skydio%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,RTX,Software Engineering Intern,"Cedar Rapids, IA",2026-03-04,https://globalhr.wd5.myworkdayjobs.com/rec_rtx_ext_gateway/job/US-IA-CEDAR-RAPIDS-121--350-Collins-Rd-NE--BLDG-121/Software-Engineering-Internship--Summer-2026---Onsite-_01796149-1?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22RTX%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22RTX%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Zoox,Firmware Validation Tooling Intern,"San Mateo, CA",2026-03-04,https://jobs.lever.co/zoox/fd2be6ec-162d-4955-802f-fb8d2de8b3c0/apply?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Zoox%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Zoox%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,The Boeing Company,Flight Software Intern,"El Segundo, CA",2026-03-03,https://boeing.wd1.myworkdayjobs.com/EXTERNAL_CAREERS/job/USA---El-Segundo-CA/Millennium-Space-Systems-Summer-2026-Internship-Program---Flight-Software-Intern_JR2026498874-1?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22The%20Boeing%20Company%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22The%20Boeing%20Company%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,The Boeing Company,Flight Software Intern,"El Segundo, CA",2026-03-03,https://boeing.wd1.myworkdayjobs.com/INTERN/job/USA---El-Segundo-CA/Millennium-Space-Systems-Summer-2026-Internship-Program---Flight-Software-Intern_JR2026498874?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22The%20Boeing%20Company%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22The%20Boeing%20Company%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Northrop Grumman,Hardware Engineering Intern,"Aurora, CO",2026-03-03,https://ngc.wd1.myworkdayjobs.com/Northrop_Grumman_External_Site/job/United-States-Colorado-Aurora/XMLNAME-2026-Hardware-Engineering-Intern_R10224505?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Northrop%20Grumman%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Northrop%20Grumman%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Advanced Energy,Intern Firmware Engineer,4 locationsMinnesota | Massachusetts | Colorado | California,2026-03-03,https://jobs.advanced-energy.com/job/Wilmington-Intern-Firmware-Engineer-Summer-2026-MA-01887/1369220600/?ats=successfactors&utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Advanced%20Energy%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Advanced%20Energy%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,L3Harris Technologies,Software Engineering Intern,"Burlington, MA",2026-03-03,https://jobs.l3harris.com/job/Wilmington-Software-Engineering-Intern-MA-01887/1369365900/?ats=successfactors&utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22L3Harris%20Technologies%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22L3Harris%20Technologies%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,HARMAN International,Intern - Software Engineer,"Novi, MI",2026-02-28,https://harman.wd3.myworkdayjobs.com/HARMAN/job/Novi---Michigan-USA---Cabot-Drive/Summer-Intern---Software-Engineer_R-51629-2026?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22HARMAN%20International%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22HARMAN%20International%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,HARMAN International,Intern - Software Engineer - VR Domain,"Novi, MI",2026-02-28,https://harman.wd3.myworkdayjobs.com/HARMAN/job/Novi---Michigan-USA---Cabot-Drive/Summer-Intern---Software-Engineering--VR-Domain_R-51549-2026?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22HARMAN%20International%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22HARMAN%20International%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Cadence Design Systems,AI & Chip Design Intern - Summer 2026,"San Jose, CA",2026-02-28,https://cadence.wd1.myworkdayjobs.com/External_Careers/job/SAN-JOSE/AI---Chip-Design-Intern--Summer-2026-_R53278-2?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Cadence%20Design%20Systems%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Cadence%20Design%20Systems%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Cadence Design Systems,AI & Chip Design Intern,"San Jose, CA",2026-02-28,https://cadence.wd1.myworkdayjobs.com/University_Talent/job/SAN-JOSE/AI---Chip-Design-Intern--Summer-2026-_R53278-3?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Cadence%20Design%20Systems%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Cadence%20Design%20Systems%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Cadence Design Systems,AI & Chip Design Intern - Summer 2026,"San Jose, CA",2026-02-28,https://cadence.wd1.myworkdayjobs.com/University_Talent_Intern/job/SAN-JOSE/AI---Chip-Design-Intern--Summer-2026-_R53278-4?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Cadence%20Design%20Systems%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Cadence%20Design%20Systems%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
